model_type,hidden_layers,hidden_units,adam_lr,adam_iters,lbfgs_iters,activation,grid_size,spline_order,sampling,sigma,exp_scale,n_obs_u,n_obs_k,n_pde,seed,lambda_pde_scheduler,adaptive_weights,alpha,update_every,regularization,pde_alpha,pde_beta,epsilon,parameters,flops,training_time_sec,compute_time_sec,evaluation_time_ms,first_derivative_time_ms,second_derivative_time_ms,err_u_global,err_k_global,err_u_inside,err_u_outside,err_k_inside,err_k_outside,mean_global_error,timestamp
KAN,3,25,0.01,2000,2000,,7,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,34450,63754,442.63101217200165,480.38866567611694,1186.3937150010315,4362.545696998495,9555.185170000186,0.004063201580208805,0.007935887699991585,0.006481873259731518,0.0025127710164121937,0.0011610619158904005,0.01227872474108209,0.005999544640100195,2026-09-15_01-10-19
KAN,1,35,0.01,2000,2000,,7,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,2730,5114,240.70778953800072,258.5938129425049,435.48155600001337,1330.4433550001704,3212.134815999889,0.015073176331209274,0.020265050263488394,0.014162391334146473,0.015657012867787992,0.004506009227867882,0.030366999645296416,0.017669113297348833,2026-09-15_01-18-20
KAN,2,25,0.01,2000,2000,,3,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,11200,19704,279.55115301600017,292.3183445930481,121.95670800065272,251.53175100058434,443.86756499989133,0.007619094324069829,0.0013632312386848134,0.011333301992788689,0.005238191972326969,0.0007155457244005777,0.0017784142606618878,0.004491162781377321,2026-09-15_01-22-38
KAN,3,25,0.001,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,23850,42554,443.47592553399954,468.3471522331238,221.49595599876193,354.08404000008886,2461.295049999535,0.0046604888010005705,0.0019303624352489063,0.008109617971372936,0.002449508563582387,0.001112560490748899,0.0024545944509540393,0.0032954256181247383,2026-09-15_01-27-31
KAN,3,35,0.01,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,45990,81974,451.06819375399937,484.996887922287,999.4121389991051,3159.854184001233,8643.313474000024,0.0022757645787560405,0.0013375594870524772,0.004069516031873507,0.0011259239036807412,0.0008034710353364955,0.0016799238791781067,0.0018066620329042589,2026-09-15_01-35-19
KAN,1,25,0.01,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,1350,2454,98.13051226599964,105.27450466156006,73.52041000012832,155.87622900056886,272.44110199899296,0.0588127749206966,0.03122598689475566,0.07078187045412361,0.0511402777838844,0.0337408791510813,0.0296138764740341,0.04501938090772613,2026-09-15_01-43-24
KAN,1,15,0.001,2000,2000,,3,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,720,1294,197.83910215099968,205.66052412986755,12.50466800047434,30.301958999189083,59.78592799874605,0.037818038978523226,0.12541969483891338,0.040717342298493275,0.03595951120931166,0.0892015344575628,0.14863646431413816,0.08161886690871831,2026-09-15_01-45-09
KAN,3,25,0.01,2000,2000,,3,2,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,18550,31954,123.99706795800012,130.0085654258728,28.503647999968962,65.91132299945457,160.33784100000048,0.007667041058989532,0.004351268806350446,0.011183534513388367,0.005412878588221048,0.0028583795860586117,0.005308249075768288,0.006009154932669989,2026-09-15_01-48-35
KAN,3,25,0.001,2000,2000,,7,2,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,116.55937630699918,124.51309180259705,46.313664000990684,297.1405370008142,1498.6361139999644,0.013851851237704778,0.022516824835678188,0.020461408528548976,0.009614955538445677,0.008011997837700098,0.03181479086002312,0.018184338036691484,2026-09-15_01-50-45
KAN,3,35,0.001,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,45990,81974,446.31144180000047,483.3559148311615,999.5074520011258,3161.224347000825,8610.27821800053,0.004761132598060306,0.0029960334146288668,0.009317904492815639,0.0018401249732171417,0.0012297807683126624,0.004128246649446946,0.003878583006344586,2026-09-15_01-52-49
KAN,3,35,0.01,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,45990,81974,448.3363829009995,483.7561192512512,991.1809850000282,3132.19724100054,8590.500090000205,0.002575283794206723,0.0011737063472878426,0.004435698176037686,0.0013827104725202086,0.0006641476080501086,0.0015003465647479286,0.001874495070747283,2026-09-15_02-00-53
KAN,3,35,0.0001,2000,2000,,3,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,40880,71754,357.19551512399994,378.7714698314667,159.89945900037128,616.6191320007783,3105.8687570002803,0.006835906565996607,0.0015150952513149104,0.00948018545833978,0.0051408559939817525,0.0012807205250493401,0.0016653354604595069,0.004175500908655759,2026-09-15_02-08-57
KAN,3,35,0.01,2000,2000,,3,2,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,35770,61534,117.65706735599997,123.90073657035828,37.87097799977346,98.52799799955392,213.16327300155535,0.006299379539289782,0.00510074776313337,0.009396606508889755,0.004313977635700054,0.002314073848386556,0.00688707719566338,0.005700063651211576,2026-09-15_02-15-15
KAN,1,35,0.0001,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,1890,3434,241.60839156100155,256.8373398780823,334.6574129991495,955.2028950001841,2520.100788999116,0.07577239034096606,0.977722832263244,0.15654607963062306,0.023994384386057728,1.5143187811606322,0.6337510701495339,0.526747611302105,2026-09-15_02-17-19
KAN,3,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,446.0421058419997,477.2032587528229,611.2081119990762,2308.56882199987,6848.817472000519,0.0016510068011164614,0.0019192977387761496,0.0022489922245431757,0.001267682811740362,0.0006413445668578806,0.002738498490005809,0.0017851522699463055,2026-09-15_02-21-36
KAN,3,25,0.01,2000,2000,,5,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,26500,47854,357.61789451000004,376.7067041397095,249.25040400012222,414.16491200106975,2280.602552000346,0.0028826628024482444,0.004150212773515355,0.004660020139636207,0.001743331176045704,0.000993141398567032,0.006173976475405308,0.0035164377879818,2026-09-15_02-29-33
KAN,3,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,443.23454082199896,476.6153302192688,626.1849900001835,2354.8765589985123,6981.386389001273,0.0019295458848610154,0.002051239669899343,0.003377107246098796,0.0010016219353496173,0.0005871047240730965,0.002989787712095655,0.001990392777380179,2026-09-15_02-35-51
KAN,3,25,0.0001,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,23850,42554,449.35669413800133,475.67639899253845,216.76074800052447,342.63874699900043,2396.1930820005364,0.005158251830165478,0.0020388466380785175,0.006190629547034459,0.004496471242428953,0.0015885944440149475,0.0023274698394013184,0.0035985492341219978,2026-09-15_02-43-48
