model_type,hidden_layers,hidden_units,adam_lr,adam_iters,lbfgs_iters,activation,grid_size,spline_order,sampling,sigma,exp_scale,n_obs_u,n_obs_k,n_pde,seed,lambda_pde_scheduler,adaptive_weights,alpha,update_every,regularization,pde_alpha,pde_beta,epsilon,parameters,flops,training_time_sec,compute_time_sec,evaluation_time_ms,first_derivative_time_ms,second_derivative_time_ms,err_u_global,err_k_global,err_u_inside,err_u_outside,err_k_inside,err_k_outside,mean_global_error,timestamp
MLP,3,90,0.001,2000,2000,Sigmoid(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,93.197706602994,96.15747308731079,5.606766993878409,7.598189993586857,19.485314005578402,0.014679462426822994,0.11681536546955643,0.030635548855829534,0.009360766950487478,0.20994801377689437,0.08577114936711044,0.06574741394818971,2026-09-20_09-28-41
MLP,2,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,33482,65880,81.44450738600426,84.37288546562195,3.3711950018187054,5.569704000663478,13.331210997421294,0.013788039505126278,0.0011601459423361995,0.002303014591537863,0.017616381142989086,0.0005817489286694346,0.0013529449468917879,0.007474092723731239,2026-09-20_09-30-17
MLP,3,90,0.01,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,92.04201826100325,94.92943692207336,3.4828040006686933,7.750092001515441,18.988613002875354,0.006042035878980852,0.012629507271830756,0.005204869465758903,0.006321091350054835,0.020481641051790875,0.01001212934517738,0.009335771575405804,2026-09-20_09-31-42
MLP,3,90,0.001,2000,2000,Tanh(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,109.29072920199542,112.19171404838562,6.196080998051912,7.926778998808004,19.37736700347159,0.0075003537297487185,0.0005312904511525651,0.023446352065978567,0.002185020951005436,0.0003102664067103257,0.0006049651326333115,0.004015822090450641,2026-09-20_09-33-17
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,95.1235494509965,98.12508702278137,3.539896999427583,7.694284002354834,19.362019003892783,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-35-09
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,124.37219319099677,128.27170300483704,4.430777000379749,8.773095003562048,23.67547799804015,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-36-47
MLP,3,104,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,66354,131040,97.31438123800035,100.47694945335388,4.323285997088533,9.179806998872664,33.69882600236451,0.002908316277619477,0.0016146459644719988,0.0013223813353565117,0.003436961258373799,0.0010612362202591708,0.0017991158792096081,0.0022614811210457378,2026-09-20_09-38-55
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,99.69518072799838,102.60241842269897,3.7075069994898513,7.819038997695316,19.902100997569505,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-40-36
MLP,1,90,0.001,2000,2000,Sigmoid(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,17102,33480,78.85797369200009,81.05909585952759,10.053885998786427,22.26108899776591,55.83755100087728,0.0323822789269786,0.014644180626471433,0.026460080322904183,0.034356345128336734,0.007273864791588032,0.01710095257143257,0.023513229776725014,2026-09-20_09-42-18
MLP,1,90,0.01,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,17102,33480,78.0324254599982,81.20783543586731,9.086981997825205,27.373417004127987,56.6960390060558,0.08640088159561016,1.711602713840231,0.09553643319395258,0.083355697729496,2.6382594290218795,1.402717142113015,0.8990017977179205,2026-09-20_09-43-40
